id,name,description,address,locality,region,latitude,longitude,openingHours,access,wheelchair,babyChange,unisex,male,female,drinkingWater,fee,operator,source,sourceId,sourceIds,sourceUrl,confidence,lastVerified
osm-way-1473756862,Public toilet,,,,,-45.5957504,170.6691456,Unknown,public,true,,,,,,false,,OpenStreetMap,way/1473756862,way/1473756862,https://www.openstreetmap.org/way/1473756862,0.7,2023-07-12
osm-way-1474321493,Public toilet,,,,,-41.1264344,174.8385496,Unknown,unknown,,,,true,true,,,,OpenStreetMap,way/1474321493,way/1474321493|way/1474321496,https://www.openstreetmap.org/way/1474321493,0.55,
osm-way-1474321507,Public toilet,,,,,-41.1259217,174.8386725,Unknown,unknown,,,,,,,,,OpenStreetMap,way/1474321507,way/1474321507,https://www.openstreetmap.org/way/1474321507,0.55,
osm-way-1476358017,Public toilet,,,,,-43.6306427,169.9467343,Unknown,unknown,,false,true,,,,,,OpenStreetMap,way/1476358017,way/1476358017,https://www.openstreetmap.org/way/1476358017,0.55,
osm-way-1480032311,Public toilet,,,,,-41.164816,175.2995906,24/7,public,true,false,true,false,false,,false,,OpenStreetMap,way/1480032311,way/1480032311,https://www.openstreetmap.org/way/1480032311,0.78,2026-01-18
osm-way-1480554654,Public toilet,,,,,-42.8308591,171.5621693,Unknown,unknown,,,,,,,,,OpenStreetMap,way/1480554654,way/1480554654,https://www.openstreetmap.org/way/1480554654,0.55,
osm-way-1482106200,Public toilet,,,,,-38.055699,175.5604222,Unknown,public,true,false,true,,,,false,,OpenStreetMap,way/1482106200,way/1482106200|way/1482106201|way/1482106202,https://www.openstreetmap.org/way/1482106200,0.7,
osm-way-1482106203,Public toilet,,,,,-38.0557316,175.5602492,Unknown,public,false,false,true,,,,false,,OpenStreetMap,way/1482106203,way/1482106203,https://www.openstreetmap.org/way/1482106203,0.7,
osm-way-1484132895,Public toilet,,,,,-43.5223277,172.6970392,Unknown,public,,false,,true,true,,,Christchurch City Council,OpenStreetMap,way/1484132895,way/1484132895,https://www.openstreetmap.org/way/1484132895,0.66,
osm-way-1486524943,Public toilet,,,,,-44.0029236,171.1556119,Unknown,unknown,,,,,,,,,OpenStreetMap,way/1486524943,way/1486524943,https://www.openstreetmap.org/way/1486524943,0.55,
osm-way-1487078854,Public toilet,,,,,-40.4099048,175.5950227,Unknown,public,true,,true,,,,,,OpenStreetMap,way/1487078854,node/13633017176|way/1487078854,https://www.openstreetmap.org/way/1487078854,0.7,
osm-way-1488530184,Public toilet,,,,,-44.6990534,169.1255511,Unknown,public,true,true,true,,,,,,OpenStreetMap,way/1488530184,way/1488530184,https://www.openstreetmap.org/way/1488530184,0.7,
osm-way-1488547146,Public toilet,,,,,-38.7512538,176.0716805,Unknown,unknown,,,,,,,,,OpenStreetMap,way/1488547146,way/1488547146,https://www.openstreetmap.org/way/1488547146,0.55,
osm-way-1492133432,Public toilet,,,,,-37.870639,175.3546912,Unknown,unknown,,,,true,true,,,,OpenStreetMap,way/1492133432,way/1492133432,https://www.openstreetmap.org/way/1492133432,0.55,
osm-way-1495760382,Public toilet,,,,,-44.6744404,169.808049,Unknown,unknown,,,,,,,,,OpenStreetMap,way/1495760382,way/1495760382,https://www.openstreetmap.org/way/1495760382,0.55,
osm-way-1495760386,Public toilet,,,,,-44.6745223,169.8083827,Unknown,unknown,,,,,,,,,OpenStreetMap,way/1495760386,way/1495760386,https://www.openstreetmap.org/way/1495760386,0.55,
osm-way-1499824769,Public toilet,,,,,-39.5862192,174.1955499,Unknown,unknown,,,,,,,,,OpenStreetMap,way/1499824769,way/1499824769,https://www.openstreetmap.org/way/1499824769,0.55,
osm-way-1499827795,Public toilet,,,,,-39.6048402,174.2420737,24/7,public,true,,true,,,,false,,OpenStreetMap,way/1499827795,way/1499827795,https://www.openstreetmap.org/way/1499827795,0.78,
osm-way-150885391,Public toilet,,,,,-45.8944688,170.5237424,Unknown,public,,,,true,true,,,,OpenStreetMap,way/150885391,way/150885391,https://www.openstreetmap.org/way/150885391,0.6,
osm-way-152749691,Public toilet,,,,,-43.5348305,172.5818115,Unknown,unknown,false,,,,,,false,,OpenStreetMap,way/152749691,way/152749691,https://www.openstreetmap.org/way/152749691,0.65,
osm-way-170866592,Public toilet,,,,,-39.1834057,176.457611,Unknown,unknown,,,,,,,,,OpenStreetMap,way/170866592,way/170866592,https://www.openstreetmap.org/way/170866592,0.55,
osm-way-180202070,Public toilet,,,,,-36.864081,174.7841575,Unknown,unknown,,,,,,,,,OpenStreetMap,way/180202070,way/180202070,https://www.openstreetmap.org/way/180202070,0.55,
osm-way-194234920,Public toilet,,,,,-43.51213,172.6101402,Unknown,unknown,,,,,,,false,,OpenStreetMap,way/194234920,way/194234920,https://www.openstreetmap.org/way/194234920,0.55,
osm-way-198398272,Public toilet,,,,,-36.7297946,175.6664316,Unknown,unknown,,,,,,,,,OpenStreetMap,way/198398272,way/198398272,https://www.openstreetmap.org/way/198398272,0.55,
osm-way-198996252,Public toilet,,,,,-41.2660446,173.1541559,Unknown,unknown,,,,,,,,,OpenStreetMap,way/198996252,way/198996252,https://www.openstreetmap.org/way/198996252,0.55,
osm-way-201106567,Public toilet,,,,,-35.6845669,174.3348416,Unknown,public,true,true,true,,,,false,,OpenStreetMap,way/201106567,way/201106567,https://www.openstreetmap.org/way/201106567,0.7,
osm-way-204080430,Public toilet,,,,,-43.5686546,172.7615504,Unknown,public,true,,true,,,,false,,OpenStreetMap,way/204080430,node/12336493380|way/204080430,https://www.openstreetmap.org/way/204080430,0.7,
osm-way-204080594,Public toilet,,,,,-43.5304492,172.483153,Unknown,unknown,,,,,,,,,OpenStreetMap,way/204080594,way/204080594,https://www.openstreetmap.org/way/204080594,0.55,
osm-way-204456630,Public toilet,,,,,-43.633768,171.6474316,Unknown,unknown,,,,,,,,,OpenStreetMap,way/204456630,way/204456630,https://www.openstreetmap.org/way/204456630,0.55,
osm-way-209514793,Public toilet,,,,,-41.228434,174.876994,Unknown,public,true,true,false,true,true,,false,,OpenStreetMap,way/209514793,way/209514793,https://www.openstreetmap.org/way/209514793,0.7,
osm-way-209972018,Public toilet,,,,,-43.718871,170.0933855,Unknown,public,false,true,true,,,true,false,,OpenStreetMap,way/209972018,way/209972018,https://www.openstreetmap.org/way/209972018,0.7,
osm-way-210906621,Public toilet,,,,,-39.6535349,176.840955,Unknown,unknown,,,,,,,false,,OpenStreetMap,way/210906621,way/210906621,https://www.openstreetmap.org/way/210906621,0.55,
osm-way-215120410,Public toilet,,,,,-44.5101699,168.7434642,Unknown,public,true,,true,,,,false,,OpenStreetMap,way/215120410,way/215120410,https://www.openstreetmap.org/way/215120410,0.7,
osm-way-217462112,Public toilet,,,,,-40.6850377,175.856108,Unknown,unknown,,,,,,,,,OpenStreetMap,way/217462112,way/217462112,https://www.openstreetmap.org/way/217462112,0.55,
osm-way-219394474,Public toilet,,,,,-38.9500935,175.8423128,Unknown,public,true,false,true,,,,false,,OpenStreetMap,way/219394474,way/219394474,https://www.openstreetmap.org/way/219394474,0.7,
osm-way-221133801,Public toilet,,,,,-36.8661824,174.7276407,Unknown,unknown,,,,,,,,,OpenStreetMap,way/221133801,way/221133801,https://www.openstreetmap.org/way/221133801,0.55,
osm-way-221694799,Public toilet,,,,,-39.4792637,176.8995047,Unknown,unknown,true,,,,,,false,,OpenStreetMap,way/221694799,way/221694799,https://www.openstreetmap.org/way/221694799,0.65,
osm-way-221694822,Public toilet,,,,,-39.4783647,176.8962716,Unknown,unknown,true,,,,,,true,,OpenStreetMap,way/221694822,way/221694822,https://www.openstreetmap.org/way/221694822,0.65,
osm-way-221694824,Public toilet,,,,,-39.4790247,176.9177998,Unknown,unknown,true,false,true,,,,false,,OpenStreetMap,way/221694824,way/221694824,https://www.openstreetmap.org/way/221694824,0.65,
osm-way-225542383,Public toilet,,,,,-37.0443838,174.8569722,Unknown,unknown,,,,,,,,,OpenStreetMap,way/225542383,way/225542383,https://www.openstreetmap.org/way/225542383,0.55,
osm-way-226694493,Public toilet,,,,,-36.949844,174.8734917,Unknown,unknown,,,,,,,,,OpenStreetMap,way/226694493,way/226694493,https://www.openstreetmap.org/way/226694493,0.55,
osm-way-228929895,Public toilet,,,,,-43.3957019,172.633175,Unknown,unknown,,,true,,,,false,,OpenStreetMap,way/228929895,way/228929895,https://www.openstreetmap.org/way/228929895,0.55,
osm-way-236926677,Public toilet,,,,,-44.0032084,171.5709281,Unknown,unknown,,,,,,,,,OpenStreetMap,way/236926677,way/236926677,https://www.openstreetmap.org/way/236926677,0.55,
osm-way-240339205,Public toilet,,,,,-42.401171,173.6819066,Unknown,public,true,true,true,,,,,,OpenStreetMap,way/240339205,way/240339205,https://www.openstreetmap.org/way/240339205,0.7,
osm-way-254453515,Public toilet,,,,,-43.5353373,172.6208956,Unknown,unknown,,,,,,,,,OpenStreetMap,way/254453515,way/254453515,https://www.openstreetmap.org/way/254453515,0.55,
osm-way-258589300,Public toilet,,,,,-41.2835584,174.7656803,Unknown,public,true,,,,,,false,,OpenStreetMap,way/258589300,way/258589300,https://www.openstreetmap.org/way/258589300,0.7,
osm-way-258592058,Public toilet,,,,,-36.8831982,174.8723609,Unknown,unknown,,,,,,,,,OpenStreetMap,way/258592058,way/258592058,https://www.openstreetmap.org/way/258592058,0.55,
osm-way-258825038,Public toilet,,,,,-36.7580892,175.4985664,Unknown,unknown,limited,,,,,,false,,OpenStreetMap,way/258825038,way/258825038,https://www.openstreetmap.org/way/258825038,0.65,
osm-way-258928579,Public toilet,,,,,-36.8335721,175.7987476,Unknown,public,true,false,true,,,,false,,OpenStreetMap,way/258928579,way/258928579,https://www.openstreetmap.org/way/258928579,0.7,
osm-way-259378475,Public toilet,,,,,-42.4186735,173.7054835,Unknown,public,true,,,true,true,,false,,OpenStreetMap,way/259378475,way/259378475,https://www.openstreetmap.org/way/259378475,0.7,
osm-way-259437387,Public toilet,,,,,-36.9493541,174.7856752,Unknown,unknown,,,,true,true,,,,OpenStreetMap,way/259437387,way/259437387,https://www.openstreetmap.org/way/259437387,0.55,
osm-way-259559845,Public toilet,,,,,-42.8641554,173.3076906,Unknown,unknown,,,,,,,false,,OpenStreetMap,way/259559845,way/259559845,https://www.openstreetmap.org/way/259559845,0.55,
osm-way-259568920,Public toilet,,,,,-45.0493377,169.2072453,Unknown,unknown,true,,,,,,false,,OpenStreetMap,way/259568920,way/259568920,https://www.openstreetmap.org/way/259568920,0.65,
osm-way-260241358,Public toilet,,,,,-37.8192398,174.8302687,Unknown,unknown,,,,,,,false,,OpenStreetMap,way/260241358,way/260241358,https://www.openstreetmap.org/way/260241358,0.55,
osm-way-261784717,Public toilet,,,,,-36.9651486,174.8053192,Unknown,unknown,,,,,,,false,,OpenStreetMap,way/261784717,way/261784717,https://www.openstreetmap.org/way/261784717,0.55,
osm-way-262285512,Public toilet,,,,,-36.9239979,174.7767175,Unknown,unknown,,,,,,,false,,OpenStreetMap,way/262285512,way/262285512,https://www.openstreetmap.org/way/262285512,0.55,
osm-way-263610620,Public toilet,,,,,-36.9116201,174.7766523,Unknown,unknown,,,,,,,,,OpenStreetMap,way/263610620,way/263610620,https://www.openstreetmap.org/way/263610620,0.55,
osm-way-264242435,Public toilet,,,,,-37.8006587,174.8650439,Unknown,unknown,,,,,,,false,,OpenStreetMap,way/264242435,way/264242435,https://www.openstreetmap.org/way/264242435,0.55,
osm-way-264242436,Public toilet,,,,,-37.8007103,174.8647869,Unknown,unknown,,,,,,,false,,OpenStreetMap,way/264242436,way/264242436,https://www.openstreetmap.org/way/264242436,0.55,
osm-way-264243332,Public toilet,,,,,-37.8237148,174.8028355,Unknown,unknown,,,,,,,,,OpenStreetMap,way/264243332,way/264243332,https://www.openstreetmap.org/way/264243332,0.55,
osm-way-264643576,Public toilet,,,,,-36.9115673,174.7692201,Unknown,unknown,,,,,,,,,OpenStreetMap,way/264643576,way/264643576,https://www.openstreetmap.org/way/264643576,0.55,
osm-way-264657968,Public toilet,,,,,-36.9139972,174.7623806,Unknown,public,,,,true,true,,,,OpenStreetMap,way/264657968,way/264657968,https://www.openstreetmap.org/way/264657968,0.6,
osm-way-264803280,Public toilet,,,,,-36.9255887,174.7864843,Unknown,unknown,,,,,,,,,OpenStreetMap,way/264803280,way/264803280,https://www.openstreetmap.org/way/264803280,0.55,
osm-way-266509372,Public toilet,,,,,-36.9056491,174.7754354,Unknown,unknown,,,,,,,,,OpenStreetMap,way/266509372,way/266509372,https://www.openstreetmap.org/way/266509372,0.55,
osm-way-278709133,Public toilet,,,,,-40.6215973,175.2831633,Unknown,unknown,,,,,,,false,,OpenStreetMap,way/278709133,way/278709133,https://www.openstreetmap.org/way/278709133,0.55,
osm-way-284554764,Public toilet,,,,,-37.632711,176.1810813,Unknown,public,true,,,true,true,,false,TCDC,OpenStreetMap,way/284554764,way/284554764,https://www.openstreetmap.org/way/284554764,0.76,
osm-way-286218919,Public toilet,,,,,-35.7429225,174.2713174,Unknown,unknown,true,,,,,,false,,OpenStreetMap,way/286218919,way/286218919,https://www.openstreetmap.org/way/286218919,0.65,
osm-way-286846103,Public toilet,,,,,-37.2455825,175.0213811,Unknown,public,,,,,,,,,OpenStreetMap,way/286846103,way/286846103,https://www.openstreetmap.org/way/286846103,0.6,
osm-way-286974683,Public toilet,,,,,-41.1843613,174.8271141,Unknown,public,,,,,,,,,OpenStreetMap,way/286974683,way/286974683,https://www.openstreetmap.org/way/286974683,0.6,
osm-way-290281746,Public toilet,,,,,-44.6545121,168.3153332,24/7,unknown,,,,,,,,,OpenStreetMap,way/290281746,node/11541765102|way/290281746,https://www.openstreetmap.org/way/290281746,0.63,
osm-way-290285373,Public toilet,,,,,-42.5357255,171.181429,Unknown,unknown,,,,,,,,,OpenStreetMap,way/290285373,way/290285373,https://www.openstreetmap.org/way/290285373,0.55,
osm-way-290372976,Public toilet,,,,,-42.9010363,170.8153681,Unknown,public,,,,,,true,false,,OpenStreetMap,way/290372976,way/290372976,https://www.openstreetmap.org/way/290372976,0.6,
osm-way-294503365,Public toilet,,,,,-44.9991999,168.574159,Unknown,public,,,true,,,,false,Department of Conservation,OpenStreetMap,way/294503365,way/294503365,https://www.openstreetmap.org/way/294503365,0.66,
osm-way-295728978,Public toilet,,,,,-42.575251,171.4701185,Unknown,unknown,,,,,,,,,OpenStreetMap,way/295728978,way/295728978,https://www.openstreetmap.org/way/295728978,0.55,
osm-way-296156481,Public toilet,,,,,-39.6432351,176.8424483,Unknown,unknown,,true,,,,,,,OpenStreetMap,way/296156481,way/296156481,https://www.openstreetmap.org/way/296156481,0.55,
osm-way-296357906,Public toilet,,,,,-41.6735108,174.0753881,Unknown,public,true,,true,,,,false,,OpenStreetMap,way/296357906,way/296357906,https://www.openstreetmap.org/way/296357906,0.7,
osm-way-296556521,Public toilet,,,,,-41.8883038,172.7491866,Unknown,unknown,,,,,,,,,OpenStreetMap,way/296556521,way/296556521,https://www.openstreetmap.org/way/296556521,0.55,
osm-way-297010209,Public toilet,,,,,-42.9421903,171.5632581,Unknown,public,true,,true,,,,false,,OpenStreetMap,way/297010209,way/297010209,https://www.openstreetmap.org/way/297010209,0.7,
osm-way-298255367,Public toilet,,,,,-43.5291579,172.6890833,Unknown,unknown,,,,,,,,,OpenStreetMap,way/298255367,way/298255367,https://www.openstreetmap.org/way/298255367,0.55,
osm-way-298990870,Public toilet,,,,,-38.6578042,178.0216853,Unknown,public,true,,,true,true,,false,,OpenStreetMap,way/298990870,way/298990870,https://www.openstreetmap.org/way/298990870,0.7,
osm-way-302236525,Public toilet,,,,,-36.8648565,174.7044506,Unknown,unknown,,,,true,,,,,OpenStreetMap,way/302236525,way/302236525,https://www.openstreetmap.org/way/302236525,0.55,
osm-way-303014669,Public toilet,,,,,-39.4576099,173.8572964,Unknown,unknown,true,,,,,,false,,OpenStreetMap,way/303014669,way/303014669,https://www.openstreetmap.org/way/303014669,0.65,
osm-way-304159870,Public toilet,,,,,-41.2666179,174.7553832,Unknown,public,,,,,,,,,OpenStreetMap,way/304159870,way/304159870,https://www.openstreetmap.org/way/304159870,0.6,
osm-way-306952410,Public toilet,,,,,-37.9470182,176.1533475,Unknown,unknown,,,,,,,,,OpenStreetMap,way/306952410,way/306952410,https://www.openstreetmap.org/way/306952410,0.55,
osm-way-307645184,Public toilet,,,,,-36.8925628,174.7365985,Unknown,unknown,,,,,,,,,OpenStreetMap,way/307645184,way/307645184,https://www.openstreetmap.org/way/307645184,0.55,
osm-way-307982403,Public toilet,,,,,-36.9032313,174.7462761,Unknown,public,,,true,,,,,,OpenStreetMap,way/307982403,way/307982403,https://www.openstreetmap.org/way/307982403,0.6,
osm-way-313316476,Public toilet,,,,,-36.8800014,174.7253214,Unknown,public,,,,true,true,,,,OpenStreetMap,way/313316476,way/313316476,https://www.openstreetmap.org/way/313316476,0.6,
osm-way-315428630,Public toilet,,,,,-34.4302631,172.682063,Unknown,unknown,true,,,,,,false,,OpenStreetMap,way/315428630,way/315428630,https://www.openstreetmap.org/way/315428630,0.65,
osm-way-317640923,Public toilet,,,,,-38.2973782,176.3909059,Unknown,unknown,,,,,,,,,OpenStreetMap,way/317640923,way/317640923,https://www.openstreetmap.org/way/317640923,0.55,
osm-way-324196878,Public toilet,,,,,-36.9346905,174.8406706,Unknown,unknown,,,,,,,,,OpenStreetMap,way/324196878,way/324196878,https://www.openstreetmap.org/way/324196878,0.55,
osm-way-324196882,Public toilet,,,,,-36.9323165,174.8418543,Unknown,unknown,,,,,,,,,OpenStreetMap,way/324196882,way/324196882,https://www.openstreetmap.org/way/324196882,0.55,
osm-way-324623428,Public toilet,,,,,-36.7872448,174.7715222,Unknown,unknown,,,,,,,,,OpenStreetMap,way/324623428,way/324623428,https://www.openstreetmap.org/way/324623428,0.55,
osm-way-324958562,Public toilet,,,,,-36.780942,174.7502176,Unknown,unknown,,,,,,,,,OpenStreetMap,way/324958562,way/324958562,https://www.openstreetmap.org/way/324958562,0.55,
osm-way-326475652,Public toilet,,,,,-41.2201326,174.7133464,Unknown,unknown,,,,,,,,,OpenStreetMap,way/326475652,way/326475652,https://www.openstreetmap.org/way/326475652,0.55,
osm-way-326642919,Public toilet,,,,,-41.3348894,174.7731505,Unknown,public,true,true,true,,,,false,,OpenStreetMap,way/326642919,way/326642919,https://www.openstreetmap.org/way/326642919,0.7,
osm-way-326835336,Public toilet,,,,,-41.2921166,174.8027393,Unknown,unknown,true,,,,,,false,,OpenStreetMap,way/326835336,way/326835336,https://www.openstreetmap.org/way/326835336,0.65,
osm-way-328929007,Public toilet,,,,,-36.9742104,174.859923,Unknown,unknown,,,,,,,,,OpenStreetMap,way/328929007,way/328929007,https://www.openstreetmap.org/way/328929007,0.55,
osm-way-329838285,Public toilet,,,,,-37.0628145,174.9351506,Unknown,unknown,,,,,,,,,OpenStreetMap,way/329838285,way/329838285,https://www.openstreetmap.org/way/329838285,0.55,
osm-way-330481814,Public toilet,,,,,-36.9051205,174.8985611,Unknown,unknown,,,,,,,,,OpenStreetMap,way/330481814,way/330481814,https://www.openstreetmap.org/way/330481814,0.55,
osm-way-330904662,Public toilet,,,,,-36.9339868,174.8613208,Unknown,unknown,,,,,,,,,OpenStreetMap,way/330904662,way/330904662,https://www.openstreetmap.org/way/330904662,0.55,
osm-way-331325981,Public toilet,,,,,-36.9787944,174.762654,Unknown,public,true,,,,,,false,,OpenStreetMap,way/331325981,way/331325981,https://www.openstreetmap.org/way/331325981,0.7,
osm-way-333027342,Public toilet,,,,,-36.95829,174.8882251,Unknown,unknown,,,,,,,,,OpenStreetMap,way/333027342,way/333027342,https://www.openstreetmap.org/way/333027342,0.55,
osm-way-333189078,Public toilet,,,,,-34.4376052,172.716097,Unknown,unknown,,,true,,,,,Department of Conservation,OpenStreetMap,way/333189078,way/333189078,https://www.openstreetmap.org/way/333189078,0.61,
osm-way-333507268,Public toilet,,,,,-36.9016112,174.731447,Unknown,unknown,true,,,,,,false,,OpenStreetMap,way/333507268,way/333507268,https://www.openstreetmap.org/way/333507268,0.65,
osm-way-333783853,Public toilet,,,,,-36.9150496,174.8736076,Unknown,unknown,,,,,,,,,OpenStreetMap,way/333783853,way/333783853,https://www.openstreetmap.org/way/333783853,0.55,
osm-way-335633682,Public toilet,,,,,-38.6495514,176.0886274,Unknown,unknown,true,,,,,,true,,OpenStreetMap,way/335633682,way/335633682,https://www.openstreetmap.org/way/335633682,0.65,2025-01-27
osm-way-336633400,Public toilet,,,,,-36.9623715,174.7960369,Unknown,unknown,,,,,,,,,OpenStreetMap,way/336633400,way/336633400,https://www.openstreetmap.org/way/336633400,0.55,
osm-way-337769548,Public toilet,,,,,-37.0179452,174.8847581,Unknown,unknown,,,,,,,,,OpenStreetMap,way/337769548,way/337769548,https://www.openstreetmap.org/way/337769548,0.55,
osm-way-337769624,Public toilet,,,,,-36.9676513,174.8257863,Unknown,unknown,,,,,,,,,OpenStreetMap,way/337769624,way/337769624,https://www.openstreetmap.org/way/337769624,0.55,
osm-way-338269745,Public toilet,,,,,-36.8277126,174.8119947,Unknown,unknown,,,,,,,,,OpenStreetMap,way/338269745,way/338269745,https://www.openstreetmap.org/way/338269745,0.55,
osm-way-338574695,Public toilet,,,,,-36.8336344,174.4279664,Unknown,unknown,true,,,true,true,,false,,OpenStreetMap,way/338574695,way/338574695|way/338574714,https://www.openstreetmap.org/way/338574695,0.65,2024-12-25
osm-way-338617540,Public toilet,,,,,-36.3001699,174.5301189,Unknown,unknown,,,,,,,,,OpenStreetMap,way/338617540,way/338617540,https://www.openstreetmap.org/way/338617540,0.55,
osm-way-338716450,Public toilet,,,,,-36.6810289,174.4665725,Unknown,unknown,,,,,,,,,OpenStreetMap,way/338716450,way/338716450,https://www.openstreetmap.org/way/338716450,0.55,
osm-way-338725340,Public toilet,,,,,-36.7687112,174.5345742,Unknown,public,,,,,,,,,OpenStreetMap,way/338725340,way/338725340,https://www.openstreetmap.org/way/338725340,0.6,
osm-way-338730879,Public toilet,,,,,-36.8722752,174.7447917,Unknown,unknown,true,,,,,,false,,OpenStreetMap,way/338730879,way/338730879,https://www.openstreetmap.org/way/338730879,0.65,
osm-way-338903725,Public toilet,,,,,-36.3179039,174.7845746,Unknown,unknown,,,true,,,,,,OpenStreetMap,way/338903725,way/338903725,https://www.openstreetmap.org/way/338903725,0.55,
osm-way-338905312,Public toilet,,,,,-36.3672129,174.8267693,Unknown,unknown,,false,true,,,,,,OpenStreetMap,way/338905312,way/338905312,https://www.openstreetmap.org/way/338905312,0.55,
osm-way-338905332,Public toilet,,,,,-36.3677757,174.8289802,Unknown,unknown,,,,,,,,,OpenStreetMap,way/338905332,way/338905332,https://www.openstreetmap.org/way/338905332,0.55,
osm-way-338905344,Public toilet,,,,,-36.36779,174.8293025,Unknown,unknown,,,,,,,,,OpenStreetMap,way/338905344,way/338905344,https://www.openstreetmap.org/way/338905344,0.55,
osm-way-338914008,Public toilet,,,,,-36.3191483,174.7566958,Unknown,unknown,,,true,,,,,,OpenStreetMap,way/338914008,way/338914008,https://www.openstreetmap.org/way/338914008,0.55,
osm-way-338914812,Public toilet,,,,,-36.5119498,174.6622932,Unknown,unknown,true,true,,,,,false,,OpenStreetMap,way/338914812,way/338914812,https://www.openstreetmap.org/way/338914812,0.65,
osm-way-338924938,Public toilet,,,,,-36.3264026,174.7751154,Unknown,public,,,,,,,,,OpenStreetMap,way/338924938,way/338924938,https://www.openstreetmap.org/way/338924938,0.6,
osm-way-338928127,Public toilet,,,,,-36.3893559,174.7291664,Unknown,unknown,,,,,,,,,OpenStreetMap,way/338928127,way/338928127,https://www.openstreetmap.org/way/338928127,0.55,
osm-way-339072751,Public toilet,,,,,-36.4985318,174.7151283,Unknown,unknown,,,,,,,,,OpenStreetMap,way/339072751,way/339072751,https://www.openstreetmap.org/way/339072751,0.55,
osm-way-339093795,Public toilet,,,,,-36.4182841,174.7295298,"Mo-Su,PH 06:00-19:00",public,limited,,,true,true,true,false,,OpenStreetMap,way/339093795,way/339093795,https://www.openstreetmap.org/way/339093795,0.78,
osm-way-339280665,Public toilet,,,,,-36.84419,175.148642,Unknown,public,,,,,,,,,OpenStreetMap,way/339280665,way/339280665,https://www.openstreetmap.org/way/339280665,0.6,
osm-way-339287289,Public toilet,,,,,-36.8086645,175.0240115,Unknown,unknown,,,,,,,,,OpenStreetMap,way/339287289,way/339287289,https://www.openstreetmap.org/way/339287289,0.55,
osm-way-339289955,Public toilet,,,,,-36.7985068,175.0417322,Unknown,unknown,,,,,,,,,OpenStreetMap,way/339289955,way/339289955,https://www.openstreetmap.org/way/339289955,0.55,
osm-way-339294998,Public toilet,,,,,-36.7929795,175.022083,Unknown,unknown,,,,,,,,,OpenStreetMap,way/339294998,way/339294998,https://www.openstreetmap.org/way/339294998,0.55,
osm-way-339340305,Public toilet,,,,,-36.785071,175.017698,Mo-Su 06:00-22:00,unknown,,,,,,,,,OpenStreetMap,way/339340305,way/339340305,https://www.openstreetmap.org/way/339340305,0.63,
osm-way-339446837,Public toilet,,,,,-36.6238718,174.7727184,Unknown,public,true,true,true,,,,false,,OpenStreetMap,way/339446837,way/339446837,https://www.openstreetmap.org/way/339446837,0.7,
osm-way-339446968,Public toilet,,,,,-36.6085316,174.7818851,Unknown,unknown,,,,,,,,,OpenStreetMap,way/339446968,way/339446968,https://www.openstreetmap.org/way/339446968,0.55,
osm-way-339448115,Public toilet,,,,,-36.620477,174.7702284,Unknown,unknown,true,,true,,,,false,,OpenStreetMap,way/339448115,way/339448115,https://www.openstreetmap.org/way/339448115,0.65,
osm-way-339451596,Public toilet,,,,,-36.6287966,174.7583334,Unknown,unknown,limited,,,,,,false,,OpenStreetMap,way/339451596,way/339451596,https://www.openstreetmap.org/way/339451596,0.65,
osm-way-339454010,Public toilet,,,,,-36.6260498,174.7658513,Unknown,public,true,,,,,,false,,OpenStreetMap,way/339454010,way/339454010,https://www.openstreetmap.org/way/339454010,0.7,
osm-way-339456074,Public toilet,,,,,-36.6245245,174.73847,Unknown,unknown,true,true,,,,,false,,OpenStreetMap,way/339456074,way/339456074,https://www.openstreetmap.org/way/339456074,0.65,
osm-way-339457089,Public toilet,,,,,-36.6246291,174.7416027,Unknown,public,true,true,true,,,,false,,OpenStreetMap,way/339457089,way/339457089,https://www.openstreetmap.org/way/339457089,0.7,
osm-way-339458580,Public toilet,,,,,-36.6021729,174.7076434,Unknown,public,true,true,true,,,,false,,OpenStreetMap,way/339458580,way/339458580,https://www.openstreetmap.org/way/339458580,0.7,
osm-way-339462387,Public toilet,,,,,-36.8125765,174.7813265,Unknown,unknown,,,,,,,false,,OpenStreetMap,way/339462387,way/339462387,https://www.openstreetmap.org/way/339462387,0.55,
osm-way-339465350,Public toilet,,,,,-36.6017675,174.8125147,Unknown,unknown,true,true,,true,true,,false,,OpenStreetMap,way/339465350,way/339465350|way/339465367,https://www.openstreetmap.org/way/339465350,0.65,
osm-way-339467700,Public toilet,,,,,-36.6206204,174.7864242,Unknown,unknown,,,,,,,,,OpenStreetMap,way/339467700,way/339467700,https://www.openstreetmap.org/way/339467700,0.55,
osm-way-339467773,Public toilet,,,,,-36.6219865,174.7857245,Unknown,unknown,,,,,,,,,OpenStreetMap,way/339467773,way/339467773,https://www.openstreetmap.org/way/339467773,0.55,
osm-way-339467885,Public toilet,,,,,-36.6184722,174.7873073,Unknown,unknown,true,true,,,,,false,,OpenStreetMap,way/339467885,way/339467885,https://www.openstreetmap.org/way/339467885,0.65,
osm-way-339489405,Public toilet,,,,,-36.565067,174.6940255,Unknown,public,limited,false,false,true,true,,false,,OpenStreetMap,way/339489405,way/339489405,https://www.openstreetmap.org/way/339489405,0.7,
